time,velocity_kmh,accel_ms2,braking_power_kw,split_ratio,soc_battery,soc_supercap,p_battery_kw,p_supercap_kw,bat_v_terminal,bat_cycles,energy_recovered_wh
820.2,20.068432999235824,0.8585612512142671,0.0,0.5,0.7556308521451892,0.9500898037765637,0.0,0.0,41.33680257854255,0.07781542607259491,844.1565388919987
820.3000000000001,18.8925865708924,-0.8755077246754173,4.619125536342902,0.1,0.755694707494165,0.9500898037765637,4.619125536342902,0.0,40.18410990919398,0.07784735374708278,844.2848374100754
820.4000000000001,19.438067437469524,-0.2809147448677596,0.9838421635864667,0.1,0.7557080078915827,0.9500898037765637,0.9838421635864667,0.0,41.09622245521534,0.07785400394579163,844.3121672146265
820.5,18.690327954587616,-1.6686807448415353,9.401006786780217,0.1,0.7558421994044837,0.9500898037765637,9.401006786780217,0.0,38.910750156036485,0.07792109970224217,844.573241836204
820.6,18.236617301183617,-0.7731177098501663,3.853342940800015,0.1,0.7558952229053568,0.9500898037765637,3.853342940800015,0.0,40.37132794341627,0.07794761145267871,844.6802732933269
820.7,18.133683203495494,1.8285088061349741,0.0,0.5,0.7558952229053568,0.9500898037765637,0.0,0.0,41.32903484612214,0.07794761145267871,844.6802732933269
820.8000000000001,19.5531436416008,1.1482477108479117,0.0,0.5,0.7558952229053568,0.9500898037765637,0.0,0.0,41.331597769304786,0.07794761145267871,844.6802732933269
820.9000000000001,18.96042155530599,1.2866667938946597,0.0,0.5,0.7558952229053568,0.9500898037765637,0.0,0.0,41.3341350632556,0.07794761145267871,844.6802732933269
821.0,20.479543733204956,0.20461072448224815,0.0,0.5,0.7558952229053568,0.9500898037765637,0.0,0.0,41.336646984266906,0.07794761145267871,844.6802732933269
821.1,19.10774127693321,-3.0312191671761823,18.09199908648723,0.1,0.7561716486067108,0.9500898037765637,18.09199908648723,0.0,36.33859284857526,0.07808582430335569,845.182519344046
821.2,18.297065932838102,1.7428443911509994,0.0,0.5,0.7561716486067108,0.9500898037765637,0.0,0.0,41.320590402665374,0.07808582430335569,845.182519344046
821.3000000000001,20.36258923856193,1.7583546639231207,0.0,0.5,0.7561716486067108,0.9500898037765637,0.0,0.0,41.323274012410636,0.07808582430335569,845.182519344046
821.4000000000001,19.56308129086275,-2.3488845973296923,14.171391833398319,0.1,0.7563813201392297,0.9500898037765637,14.171391833398319,0.0,37.53297276279297,0.0781906600696151,845.5759991400041
821.5,18.67139232848455,-1.2628425004907085,6.922548610697422,0.1,0.7564785362175276,0.9500898037765637,6.922548610697422,0.0,39.55399007112318,0.07823926810876408,845.7682633297916
821.6,18.65383469050944,-0.23941771048065608,0.6957038499795589,0.1,0.7564879319254157,0.9500898037765637,0.6957038499795589,0.0,41.13806444519167,0.07824396596270816,845.7875893916222
821.7,18.49901157693848,3.263138512393189,0.0,0.5,0.7564879319254157,0.9500898037765637,0.0,0.0,41.31016831931442,0.07824396596270816,845.7875893916222
821.8000000000001,21.003294419432535,1.4743157553513964,0.0,0.5,0.7564879319254157,0.9500898037765637,0.0,0.0,41.31299763005671,0.07824396596270816,845.7875893916222
821.9000000000001,19.560518920791484,-0.9722461623685641,5.395586450772869,0.1,0.7565629402958411,0.9500898037765637,5.395586450772869,0.0,39.95889722669706,0.07828147014792083,845.9374519798705
822.0,20.30327718252717,-0.6760285239098707,3.6367729347679476,0.1,0.7566129384689032,0.9500898037765637,3.6367729347679476,0.0,40.40840537709668,0.07830646923445188,846.0384693021309
822.1,19.07377838357638,0.24569387967064316,0.0,0.5,0.7566129384689032,0.9500898037765637,0.0,0.0,41.31188549001656,0.07830646923445188,846.0384693021309
822.2,20.480176775890033,0.8784568803217585,0.0,0.5,0.7566129384689032,0.9500898037765637,0.0,0.0,41.31471402713231,0.07830646923445188,846.0384693021309
822.3000000000001,19.706267337408043,-2.483803747208735,15.140674569711168,0.1,0.7568387494665485,0.9500898037765637,15.140674569711168,0.0,37.232593331472934,0.07841937473327454,846.4588457543861
822.4000000000001,18.691838077899742,-1.428393132540835,7.938305792305455,0.1,0.7569510270770125,0.9500898037765637,7.938305792305455,0.0,39.2720274551253,0.07847551353850653,846.679314224423
822.5,18.67782428197864,1.4152969705516671,0.0,0.5,0.7569510270770125,0.9500898037765637,0.0,0.0,41.29754456006406,0.07847551353850653,846.679314224423
822.6,19.710851896696944,2.995891102489341,0.0,0.5,0.7569510270770125,0.9500898037765637,0.0,0.0,41.30056086650543,0.07847551353850653,846.679314224423
822.7,20.834865875770966,0.8304375702456523,0.0,0.5,0.7569510270770125,0.9500898037765637,0.0,0.0,41.30354700988239,0.07847551353850653,846.679314224423
822.8000000000001,20.308766947273813,-2.9607760663593163,18.756524346603477,0.1,0.7572396046575415,0.9500898037765637,18.756524346603477,0.0,36.08613486005456,0.07861980232877107,847.1999966988509
